,gene_id,gene_iv,gene_CIR_length,gene_CER_length,gene_CIR_read_count,gene_CER_read_count,gene_CIR_RPKM,gene_CER_RPKM,gene_IRI
238,ACVR2A,chr2:148602085-148688396,80580,4977,425.92981657400003,833.0701834260001,0.0694045849752,2.19781600376,0.0315788877943
239,ACVR2B,chr3:38495789-38534633,27471,11373,44.207316790200004,1285.79268321,0.0211298818276,1.48447638176,0.0142338955926
240,ACVR2B-AS1,chr3:38492517-38496311,1277,2517,13.161111111099999,38.8388888889,0.135325312829,0.20261004025499998,0.667910201583
241,ACVRL1,chr12:52301201-52317145,6907,3985,0.0,1.0,0.0,0.0032949517218600005,0.0
242,ACY1,chr3:52017299-52023218,4241,1157,0.0,0.0,0.0,0.0,
243,ACY3,chr11:67410025-67418130,6805,1300,20.284991708099998,41.7150082919,0.03914029425440001,0.42133386116800003,0.092896151631
244,ACYP1,chr14:75519927-75530736,10123,607,805.2832667460001,337.716733254,1.04452014256,7.30535407243,0.142980084497
245,ACYP2,chr2:54342409-54532435,188804,1222,83.87842096359999,309.12157903599996,0.00583332853175,3.3215094977499997,0.0017562281654500001
246,ADA,chr20:43248162-43280376,30682,1532,485.93322302900003,2529.06677697,0.20795545082000003,21.6759885326,0.00959381624083
247,ADAD1,chr4:123300120-123350947,48316,1730,0.0,0.0,0.0,0.0,
248,ADAD2,chr16:84224722-84230772,3746,2058,36.0525486708,9.9474513292,0.126370464007,0.0634663955115,1.99113976757
249,ADAL,chr15:43622553-43646753,17026,1482,62.6967572634,243.303242737,0.0483514866307,2.15564417529,0.022430179890099995
250,ADAM10,chr15:58887402-59042177,110572,5034,1532.51794063,8556.48430912,0.18198591795000002,22.3182186708,0.00815414171867
251,ADAM11,chr17:42836567-42859214,18245,4402,13.3567785647,54.6432214353,0.00961247536383,0.162991005129,0.0589754959561
252,ADAM12,chr10:127700953-128077127,343791,2517,23.9,21.1,0.0009128108194139999,0.11007194005000001,0.00829285664451
253,ADAM15,chr1:155023747-155035252,5079,1955,0.0,0.0,0.0,0.0,
254,ADAM17,chr2:9629410-9695917,62954,3553,1763.71680855,1893.28319145,0.367860287111,6.99677250094,0.0525757107383
255,ADAM18,chr8:39442086-39587583,25562,577,0.0,0.0,0.0,0.0,
256,ADAM19,chr5:156904311-157002831,91991,6529,419.305015956,2282.69498404,0.059849716716400006,4.59069666505,0.0130371752009
257,ADAM2,chr8:39601254-39695808,91883,2425,0.0,0.0,0.0,0.0,
258,ADAM20,chr14:70989077-71001732,9863,2792,2.0,1.0,0.00266255350534,0.00470285910158,0.566156341884
259,ADAM20P1,chr14:70935595-70950473,11842,3036,21.6,35.4,0.023950030772700002,0.153101299226,0.156432576952
260,ADAM21,chr14:70918873-70926622,5085,2664,4.0,6.0,0.010328717885200001,0.0295729338099,0.34926253687299996
261,ADAM22,chr7:87563565-87832204,244983,2683,31.303599374,105.696400626,0.0016777826906400003,0.517269541889,0.00324353659895
262,ADAM23,chr2:207308367-207485854,171262,6225,68.7188405797,91.2811594203,0.00526856319229,0.192539204565,0.027363586570200004
263,ADAM28,chr8:24151579-24212726,39925,1650,25.0,40.0,0.00822190520451,0.318312305736,0.0258296806512
264,ADAM29,chr4:175839508-175899331,56383,2949,0.0,1.0,0.0,0.00445248647392,0.0
265,ADAM32,chr8:38965049-39142436,174660,2727,0.0,0.0,0.0,0.0,
266,ADAM33,chr20:3648619-3662778,10600,3478,0.0,0.0,0.0,0.0,
267,ADAM3A,chr8:39308563-39380508,69177,2425,0.0,0.0,0.0,0.0,
268,ADAM5,chr8:39172181-39260375,86489,1705,0.0,0.0,0.0,0.0,
269,ADAM6,chr14:106435817-106438358,698,1843,0.0,0.0,0.0,0.0,
270,ADAM7,chr8:24298508-24367077,65173,3396,0.0,0.0,0.0,0.0,
271,ADAM8,chr10:135075919-135090407,11187,2861,911.9323530519999,8931.06764695,1.07035136422,40.9885827803,0.0261134026017
272,ADAM9,chr8:38854504-38962779,104177,3769,52.0872536946,105.912746305,0.006565034222499999,0.36897715108400003,0.0177925223912
273,ADAMDEC1,chr8:24241797-24263526,19291,2229,0.0,0.0,0.0,0.0,
274,ADAMTS1,chr21:28208605-28217728,4472,4651,3.0,30.0,0.008808396206350001,0.0846939321325,0.104002683363
275,ADAMTS10,chr19:8645123-8675620,9486,2367,315.916264143,2298.08373586,0.437286677359,12.748085646500002,0.034302144610900004
276,ADAMTS12,chr5:33527286-33892124,359884,4954,0.0,0.0,0.0,0.0,
277,ADAMTS13,chr9:136279458-136324525,32455,2683,99.05098125559999,267.949018744,0.040073248557699996,1.31132058759,0.030559459629299998
278,ADAMTS14,chr10:72432558-72522195,84370,5258,36.7499442081,61.250055791899996,0.00571934133468,0.152954862596,0.037392347242900005
279,ADAMTS15,chr11:130318868-130346539,21995,5676,1.0,2.0,0.000596971248538,0.00462663235081,0.129029324847
280,ADAMTS16,chr5:5140442-5320412,174996,4974,68.3011083744,4.69889162562,0.0051248010568900005,0.0124041505619,0.413152116409
281,ADAMTS17,chr15:100511642-100882183,364210,6331,267.49990641,250.50009359,0.0096438212013,0.519532786777,0.0185624881562
282,ADAMTS18,chr16:77316024-77469011,147074,5913,0.0,0.0,0.0,0.0,
283,ADAMTS19,chr5:128796102-129074376,273185,5089,0.0,0.0,0.0,0.0,
284,ADAMTS2,chr5:178537851-178772431,192499,1731,1.0,0.0,6.82101341389e-05,0.0,inf
285,ADAMTS20,chr12:43748011-43945724,191980,5733,0.0,0.0,0.0,0.0,
286,ADAMTS3,chr4:73146685-73434516,282009,5822,0.0,3.0,0.0,0.006765913403439999,0.0
287,ADAMTS4,chr1:161159537-161168845,4976,4332,0.0,0.0,0.0,0.0,
288,ADAMTS5,chr21:28290230-28339439,39546,9663,0.0,0.0,0.0,0.0,
289,ADAMTS6,chr5:64444562-64777704,325874,7268,153.924187466,412.075812534,0.00620203966751,0.744456946004,0.00833095815789
290,ADAMTS7,chr15:79051544-79103773,46739,5490,0.033613445378200005,10.9663865546,9.44302185989e-06,0.026228206070799998,0.000360033081728
291,ADAMTS8,chr11:130274817-130298539,20059,3663,12.0,6.0,0.00785505714837,0.021507588225400002,0.36522259335
292,ADAMTS9,chr3:64501330-64673365,164723,7312,0.0,0.0,0.0,0.0,
293,ADAMTS9-AS2,chr3:64670545-64997143,324370,2228,0.0,0.0,0.0,0.0,
294,ADAMTSL1,chr9:18474078-18910947,208994,1726,0.0,0.0,0.0,0.0,
295,ADAMTSL2,chr9:136397285-136440641,36941,3661,13.8522462126,79.14775378739999,0.00492366998189,0.283867874919,0.0173449355032
296,ADAMTSL3,chr15:84322837-84708593,378421,7335,0.0,0.0,0.0,0.0,
297,ADAMTSL4,chr1:150521844-150533412,6364,2662,0.0,0.0,0.0,0.0,
298,ADAMTSL4-AS1,chr1:150533370-150547028,12622,1036,0.0,0.0,0.0,0.0,
299,ADAMTSL5,chr19:1505016-1513188,5315,2857,205.46979705599998,698.5302029439999,0.5076005739370001,3.2103496081299996,0.158113799398
300,ADAP1,chr7:937536-995043,21043,1841,275.75672934700003,1011.24327065,0.17206631012899998,7.21239057962,0.0238570427141
301,ADAP2,chr17:29248753-29286211,34709,2749,0.720430107527,7.27956989247,0.00027253804364099995,0.0347702939018,0.00783824388747
302,ADAR,chr1:154554533-154600456,17534,6279,0.0,0.0,0.0,0.0,
303,ADARB1,chr21:46494492-46646478,144841,2533,827.9359363589999,1752.06406364,0.0750555134408,9.08222325924,0.008264002249060001
304,ADARB2,chr10:1223252-1779670,547992,8426,1.0,0.0,2.39609020051e-05,0.0,inf
305,ADARB2-AS1,chr10:1568824-1599179,29711,644,0.0,0.0,0.0,0.0,
306,ADAT1,chr16:75632246-75657221,21372,3545,767.218076386,1639.78192361,0.471358173754,6.073614684530001,0.07760752010750001
307,ADAT2,chr6:143743968-143771841,12495,6111,176.011241965,1314.98875804,0.18496158070799998,2.82544682097,0.0654627718826
308,ADAT3,chr19:1905370-1913446,6450,1626,0.0,0.0,0.0,0.0,
309,ADC,chr1:33546713-33585995,37100,2182,240.485025085,164.514974915,0.08511213993889999,0.9899837607549999,0.0859732687676
310,ADCK1,chr14:78266425-78400297,131638,2030,418.331492414,471.668507586,0.041726952353300005,3.0508315125400003,0.013677239199200001
311,ADCK2,chr7:140372952-140394908,19592,2364,463.320137233,1791.67986277,0.310512998853,9.95154065805,0.031202505172099996
312,ADCK3,chr1:227127937-227175246,44385,2924,1103.34385809,4209.65614191,0.326401419599,18.903692136300002,0.0172665433422
313,ADCK4,chr19:41197433-41222790,21380,2021,597.746034764,2158.25396524,0.367101690413,14.02211793,0.0261801884883
314,ADCK5,chr8:145597703-145618453,18762,1988,206.971160756,1027.02883924,0.144846526506,6.783340851319999,0.021353272624900003
315,ADCY1,chr7:45613738-45762714,88140,1260,0.0,2.0,0.0,0.0208418771613,0.0
316,ADCY10,chr1:167778624-167883453,99408,4966,0.0,0.0,0.0,0.0,
317,ADCY10P1,chr6:41068772-41108573,35232,4569,313.848070792,544.1519292080001,0.116965975574,1.5637826722100001,0.0747968228912
318,ADCY2,chr5:7396342-7830194,427299,6553,0.0,0.0,0.0,0.0,
319,ADCY3,chr2:25042038-25142055,95621,4396,520.298247824,1804.70175218,0.0714457605136,5.39045143446,0.0132541330503
320,ADCY4,chr14:24787554-24804277,13003,3415,91.72451524709999,218.275484753,0.0926230854463,0.839250550377,0.110364044926
321,ADCY5,chr3:123001142-123167392,128924,4964,92.94345063540001,46.0565493646,0.009465910676719999,0.121825164168,0.077700783261
322,ADCY6,chr12:49159974-49182820,11337,5745,0.0,1.0,0.0,0.00228553222134,0.0
323,ADCY7,chr16:50300450-50352045,20114,2428,4180.0641907,8636.9358093,2.7287382999400003,46.707690184499995,0.058421606574
324,ADCY8,chr8:131792546-132052835,256188,4101,0.0,0.0,0.0,0.0,
325,ADCY9,chr16:4012649-4166186,145810,7727,0.0,0.0,0.0,0.0,
326,ADCYAP1,chr18:904943-912173,3718,3069,0.0,0.0,0.0,0.0,
327,ADCYAP1R1,chr7:31092075-31151093,52443,6428,0.0,0.0,0.0,0.0,
328,ADD1,chr4:2845583-2931802,81077,3786,4032.00588698,21757.994113,0.65298148659,75.45979597590001,0.00865336936239
329,ADD2,chr2:70889215-70995375,89062,1627,26.2833333333,250.716666667,0.00387494355589,2.02335941023,0.0019151039288
330,ADD3,chr10:111765725-111895323,111241,4001,6811.49965856,39973.6433042,0.8039984958399999,131.18451161299998,0.00612876082667
331,ADD3-AS1,chr10:111705316-111768139,61543,1280,39.278573817600005,11.7214261824,0.00838020087847,0.120239695725,0.06969579245810001
332,ADGB,chr6:146920135-147136597,211173,5289,0.0,0.0,0.0,0.0,
333,ADH1A,chr4:100197522-100212185,13163,1500,0.0,0.0,0.0,0.0,
334,ADH1B,chr4:100227543-100242599,12242,2692,0.0,0.0,0.0,0.0,
335,ADH1C,chr4:100257648-100274202,14796,1758,0.0,0.0,0.0,0.0,
336,ADH4,chr4:100044832-100065449,18638,1979,0.0,0.0,0.0,0.0,
337,ADH5,chr4:99992129-100009939,15159,2651,538.093253388,3929.90674661,0.46608419405699997,19.4647978917,0.0239449798888
338,ADH6,chr4:100123794-100140403,13125,1197,0.0,0.0,0.0,0.0,
339,ADH7,chr4:100333417-100356667,20772,1994,0.0,0.0,0.0,0.0,
340,ADHFE1,chr8:67344717-67381044,34432,1895,631.038951149,773.9610488510001,0.24064192818900002,5.36274654242,0.044872888600199994
341,ADI1,chr2:3501689-3523350,19985,1676,708.24115469,1979.75884531,0.465322859263,15.5101378983,0.030001207101599998
342,ADIG,chr20:37209837-37217104,6497,770,0.0,0.0,0.0,0.0,
343,ADIPOQ,chr3:186560462-186576252,11161,4578,0.0,0.0,0.0,0.0,
344,ADIPOQ-AS1,chr3:186569675-186573912,795,3442,0.0,0.0,0.0,0.0,
345,ADIPOR1,chr1:202909952-202927700,15047,1970,0.0,0.0,0.0,0.0,
346,ADIPOR2,chr12:1800246-1897845,93634,3965,701.302347518,4045.69765248,0.09834427824650001,13.3976186905,0.00734042970756
347,ADIRF,chr10:88728187-88730666,1807,672,160.622927801,30.3770721995,1.16715024804,0.593545506844,1.9664039818099999
348,ADK,chr10:75910942-76469061,506658,1657,470.430941028,1124.56905897,0.0121915340289,8.9112987432,0.0013680984534600001
349,ADM,chr11:10326641-10328923,833,1449,0.494444444444,21.5055555556,0.00779381120737,0.19487658572799998,0.039993574283199995
350,ADM2,chr22:50919984-50924866,609,4032,0.0,175.0,0.0,0.569895078629,0.0
351,ADM5,chr19:50191941-50194247,194,2112,0.6611111111110001,184.338888889,0.044745576482800004,1.1460417335700002,0.039043583817199995
352,ADNP,chr20:49505454-49547527,14697,5801,696.607790749,5910.39220925,0.622353325356,13.3779884661,0.0465206953146
353,ADNP2,chr18:77866914-77898228,25927,5387,311.615795538,3992.38420446,0.157813654616,9.73111790182,0.0162174229321
354,ADORA1,chr1:203096835-203136533,36779,2764,0.0,0.0,0.0,0.0,
355,ADORA2A,chr22:24819564-24838328,7502,1778,0.0,0.0,0.0,0.0,
356,ADORA2A-AS1,chr22:24825177-24890783,54772,574,87.6,0.4,0.021000173752599997,0.00915009241227,2.29507777697
357,ADPGK,chr15:73043707-73076126,29644,2270,4485.71564087,4876.28435913,1.98688310118,28.205938043299998,0.0704420146612
358,ADPGK-AS1,chr15:73075175-73090540,12635,2730,12.8719512195,5.12804878049,0.0133766240182,0.024664191406099996,0.54234999226
359,ADPRH,chr3:119298279-119308792,6831,3262,5.0,60.0,0.009610878796370001,0.24151531474399998,0.039794076026
360,ADPRHL1,chr13:114076254-114107839,25326,1733,5.0,27.0,0.00259227327877,0.204570300354,0.012671796806700001
361,ADPRHL2,chr1:36554452-36559533,3390,1691,713.04552402,1491.95447598,2.76181727135,11.584821471700002,0.238399640261
362,ADPRM,chr17:10600926-10614875,11521,1518,172.99007736299998,3531.57516054,0.197155273308,30.5473867454,0.00645407985145
363,ADRA1A,chr8:26605666-26722922,93420,1705,0.0,0.0,0.0,0.0,
364,ADRA1B,chr5:159343739-159400017,54024,2254,0.0,0.0,0.0,0.0,
365,ADRA1D,chr20:4201277-4229659,25716,2666,0.18633540372699997,0.8136645962729999,9.51413573269e-05,0.00400739964988,0.0237414197832
366,ADRB3,chr8:37820513-37824184,1025,2646,0.0,0.0,0.0,0.0,
367,ADRBK1,chr11:67033904-67054029,16681,3444,3632.09140402,32167.908595999997,2.85898626072,122.64139015100001,0.0233117567992
368,ADRBK2,chr22:25960860-26125258,155343,9055,71.67655895600001,354.323441044,0.006058468314479999,0.513793743696,0.0117916350458
369,ADRM1,chr20:60877951-60883918,4487,1359,936.5735332510001,3657.42646675,2.74071068319,35.337313379099996,0.0775585470743
370,ADSL,chr22:40742503-40762575,18509,1386,1413.11952463,4562.88047537,1.00247447373,43.2268156224,0.0231910322168
371,ADSS,chr1:244571793-244615436,40861,2782,2812.16729702,4163.83270298,0.9036693320710001,19.652306441700002,0.04598286388169999
372,ADSSL1,chr14:105190533-105213647,15608,1489,109.770062361,120.229937639,0.0923451382691,1.06021832274,0.0871001154084
373,ADTRP,chr6:11713887-11779280,51468,1804,118.90776983299999,837.5114953980001,0.0303354416997,6.09581284712,0.004976439149380001
374,AEBP1,chr7:44143959-44154164,6119,4086,279.358519439,3134.64148056,0.599458121595,10.0731869775,0.059510274447900004
375,AEBP2,chr12:19592607-19675173,54767,4402,68.810409337,2110.18959066,0.0164972885543,6.29432001554,0.00262098026691
376,AEN,chr15:89164526-89175512,7870,3116,926.242818581,5621.75718142,1.54535229977,23.689288428,0.0652342219764
377,AES,chr19:3052907-3062964,6872,1473,3959.6733428999996,72624.9600672,7.56577794082,647.38188244,0.011686731040900001
378,AFAP1,chr4:7760439-7941653,173444,7518,31.344827586199997,152.655172414,0.00237292485818,0.26661623057100003,0.00890015155152
379,AFAP1-AS1,chr4:7755816-7780654,18044,6794,2.0,0.0,0.0014553738208399997,0.0,inf
380,AFAP1L1,chr5:148651400-148721367,65755,4083,0.0,1.0,0.0,0.00321586642459,0.0
381,AFAP1L2,chr10:116054582-116164537,105798,3986,45.7822375697,140.21776243,0.00568194385627,0.46189484938600006,0.0123013795538
382,AFF1,chr4:87856153-88062206,124658,8954,1670.48017632,16441.5198237,0.17595376037000002,24.110279875,0.00729787299366
383,AFF2,chrX:147582138-148082193,269212,12115,5.394160583940001,47.6058394161,0.000263091512769,0.05159578093930001,0.005099089653840001
384,AFF3,chr2:100163715-100759037,550210,8045,178.13347763299998,538.866522367,0.00425103272798,0.8794933020829999,0.00483350210617
385,AFF4,chr5:132211070-132299354,78704,9580,783.5181505710001,10529.481849400001,0.130716267282,14.4317458648,0.00905755052134
386,AFG3L1P,chr16:90038987-90067195,20873,1067,1380.07207706,608.927922938,0.8681490156380001,7.4933988857200005,0.115855171849
387,AFG3L2,chr18:12328942-12377275,45124,3209,647.0791641769999,3701.92083582,0.18828997885,15.147284815299999,0.0124306092575
388,AFM,chr4:74347461-74369718,20260,1997,0.0,0.0,0.0,0.0,
389,AFMID,chr17:76183397-76203782,9621,208,21.7381710646,15.261828935399999,0.0296674465601,0.9634310253589999,0.030793534544000002
390,AFP,chr4:74301935-74321502,17528,2039,0.0,0.0,0.0,0.0,
391,AFTPH,chr2:64751438-64820138,64577,4036,627.57243807,3581.42756193,0.12760373241800002,11.651514911800001,0.010951685972500002
392,AGA,chr4:178351928-178363657,9627,2018,617.510172002,1274.489828,0.8422296483789999,8.29263581576,0.101563563997
393,AGAP1,chr2:236402732-237040444,142620,1648,13.464491501,73.2479271644,0.00123961523685,0.583600308966,0.0021240825575300003
394,AGAP11,chr10:88730497-88769960,24084,3155,0.0,16.0,0.0,0.066588311184,0.0
395,AGAP2,chr12:58118075-58135944,8116,4610,198.83614801599998,4075.16385198,0.32168490641499997,11.607041340899999,0.0277146343299
396,AGAP2-AS1,chr12:58120022-58122139,586,1531,0.0,0.0,0.0,0.0,
397,AGAP3,chr7:150782917-150841523,34855,797,150.662552287,519.3374477130001,0.056756762495,8.55595908784,0.00663359442375
398,AGAP4,chr10:46321039-46349325,19372,2245,35.8361306667,579.163869333,0.024289805233,3.3873689083099996,0.00717069970541
399,AGAP5,chr10:75434032-75457554,21096,2426,28.6070178827,484.392982117,0.0178053228184,2.6217086519299997,0.0067914956169
400,AGAP6,chr10:51748077-51770259,19410,2772,123.734027737,1869.26597226,0.0837029946555,8.8543208581,0.009453350064549998
401,AGAP7,chr10:51464150-51486327,19746,2431,0.0,0.0,0.0,0.0,
402,AGBL1,chr15:86685241-87572283,883549,3493,0.0,0.0,0.0,0.0,
403,AGBL1-AS1,chr15:86840064-86860199,19231,904,0.0,0.0,0.0,0.0,
404,AGBL2,chr11:47681142-47736928,52193,3593,150.245040889,334.754959111,0.0377976907319,1.22334002067,0.030897125977500002
405,AGBL3,chr7:134671258-134820530,141557,3533,740.77377657,91.4163586408,0.0687118483368,0.339748589276,0.20224321897300002
406,AGBL4,chr1:48998526-50489626,1488112,2988,1.0,1.0,8.82351772689e-06,0.0043943716906300005,0.00200791338286
407,AGBL4-IT1,chr1:49839872-49937757,97371,514,0.0,0.0,0.0,0.0,
408,AGBL5,chr2:27274490-27293490,5476,2306,115.614489981,903.385510019,0.277221053488,5.14388438522,0.053893328995599996
409,AGBL5-AS1,chr2:27272550-27273132,175,407,0.0,1.0,0.0,0.0322613823381,0.0
410,AGER,chr6:32148744-32152099,1523,1081,143.542148068,1823.45785193,1.23753337165,22.1486579759,0.05587396640430001
411,AGFG1,chr2:228336887-228425938,80313,8540,1711.23527174,4297.76472826,0.279770072795,6.60788000664,0.0423388548996
412,AGFG2,chr7:100136833-100165843,24199,4811,159.98186416,1863.01813584,0.0868061939477,5.084627091230001,0.017072283255
413,AGGF1,chr5:76326209-76361058,30341,4508,379.13829708,2492.86170292,0.164076032542,7.260920132460001,0.022597140520599995
414,AGK,chr7:141251077-141354209,100207,2925,972.535210132,2609.46478987,0.127433806144,11.713938838499999,0.010878817782999999
415,AGL,chr1:100315639-100389579,55632,6889,376.10092702300005,2589.89907298,0.0887681383447,4.93632831378,0.0179826244735
416,AGMAT,chr1:15898193-15911605,10258,3154,104.182632225,1006.81736777,0.133355217645,4.19147027866,0.0318158566753
417,AGMO,chr7:15239942-15601640,359223,2475,1.0,0.0,3.65521768139e-05,0.0,inf
418,AGO1,chr1:36348809-36389899,33612,7478,110.557362072,3059.44263793,0.043188755936500005,5.371978124400001,0.00803963734335
419,AGO2,chr8:141541263-141645646,90706,3398,344.00648174300005,1894.39526562,0.049797551718300005,7.32022797387,0.00680273235971
420,AGO3,chr1:36396682-36522063,121736,3387,644.786279809,582.213720191,0.069546317906,2.25706787949,0.030812683365899998
421,AGO4,chr1:36273827-36323490,42603,7060,381.918621457,2849.08137854,0.117708556351,5.29880008383,0.0222141908524
422,AGPAT1,chr6:32135982-32145888,5677,1931,64.6736999069,2972.32630009,0.149584362284,20.2111763681,0.007401071543770001
423,AGPAT2,chr9:139567594-139581911,12769,1452,60.259001453100005,670.740998547,0.061964425160300006,6.0654861874699995,0.0102159040916
424,AGPAT3,chr21:45285115-45407475,55762,6381,1223.49929778,7345.50070222,0.288099671906,15.1150657724,0.0190604312441
